udi,type,rotational_speed_rpm,torque_nm,tool_wear_min,diff_temperature_k
3525,M,1365,48.2,199,9.0
1097,L,1680,35.8,20,10.600000000000023
9136,H,1404,50.3,97,11.100000000000023
9483,H,1309,57.4,185,10.800000000000011
4014,M,1728,34.0,179,8.900000000000034
6035,M,1389,48.1,88,10.199999999999989
3160,H,1409,47.5,138,9.400000000000034
1915,L,1643,32.3,200,9.699999999999989
4377,M,1551,34.6,211,7.7000000000000455
6713,H,1516,36.4,83,9.300000000000011
8414,M,1422,49.7,139,11.099999999999966
6763,L,1362,53.2,4,9.400000000000034
7854,L,1317,56.5,7,11.399999999999977
826,L,1474,40.0,158,10.699999999999989
2071,L,1352,49.7,184,9.800000000000011
8621,L,1475,42.4,24,10.899999999999977
1627,M,1303,59.3,75,9.900000000000034
2164,L,1422,39.8,219,9.599999999999966
2155,M,1767,24.8,196,9.599999999999966
382,L,1546,40.4,129,11.0
3478,L,1547,41.7,72,8.899999999999977
6617,M,1380,45.8,70,8.900000000000034
3973,L,1511,34.7,75,9.099999999999966
2156,L,1341,47.7,199,9.5
139,H,1449,49.4,150,9.800000000000011
4472,L,1670,29.1,2,7.800000000000011
7468,H,1463,41.6,102,11.300000000000011
1099,M,1521,37.9,27,10.5
5194,H,1408,39.8,132,9.100000000000023
142,L,1544,35.2,159,9.800000000000011
8715,M,1444,41.1,56,11.400000000000034
4456,H,1597,28.9,179,7.7000000000000455
5916,M,1532,38.7,16,9.599999999999966
869,M,1514,37.7,60,10.699999999999989
8565,M,1614,30.7,106,10.699999999999989
3539,L,1635,36.0,23,9.100000000000023
9377,H,1738,27.7,96,10.699999999999989
8267,L,1818,24.1,173,11.5
5065,L,1407,42.1,5,9.0
212,L,1575,33.9,128,10.199999999999989
7451,L,1451,41.0,55,11.5
7318,L,1638,29.1,152,10.400000000000034
101,L,1852,25.0,57,10.099999999999966
6284,L,1719,29.5,62,9.5
7656,L,1596,32.5,154,11.100000000000023
4434,H,1435,44.9,127,7.800000000000011
4330,L,1566,30.3,79,8.399999999999977
4679,H,1476,40.1,85,8.099999999999966
552,L,1274,54.3,121,11.800000000000011
2205,M,1352,46.1,102,9.400000000000034
8097,M,1555,37.4,169,11.5
7349,H,1462,40.4,19,10.600000000000023
8010,H,2129,17.8,173,11.100000000000023
3138,L,1567,36.5,72,9.5
4991,L,1393,46.5,9,9.300000000000011
7374,L,1553,38.0,83,10.5
7736,L,1406,55.1,136,11.399999999999977
2271,L,1437,48.1,67,9.300000000000011
9454,H,1360,56.8,107,10.800000000000011
3523,L,1651,32.5,195,9.199999999999989
5455,L,1461,40.2,127,9.5
9956,M,1462,38.8,124,9.699999999999989
412,L,1429,44.3,201,11.199999999999989
9771,H,1584,31.8,27,10.899999999999977
905,H,1458,49.8,151,10.5
1945,L,1791,27.3,63,10.0
1128,M,1672,32.4,113,11.100000000000023
8082,L,1356,53.5,132,11.400000000000034
3647,M,1863,25.7,85,9.300000000000011
4975,L,1414,41.7,190,8.899999999999977
4454,L,1400,53.7,175,7.800000000000011
1345,L,1809,28.9,20,11.600000000000023
4751,M,1688,31.9,33,8.0
2988,M,1659,28.9,127,9.199999999999989
4671,L,1610,35.5,63,8.199999999999989
1328,L,1814,26.8,204,11.399999999999977
7577,M,1477,44.2,166,10.800000000000011
3,L,1498,49.4,5,10.399999999999977
7483,M,1510,47.5,146,11.400000000000034
6571,L,1634,31.1,171,9.200000000000045
6855,L,1511,42.9,26,10.199999999999989
2110,M,1496,43.4,67,9.699999999999989
9071,L,1427,45.2,136,11.099999999999966
1770,L,1981,23.2,16,9.5
3355,L,1559,40.2,191,9.299999999999955
2432,M,1411,51.3,43,9.300000000000011
5498,M,1551,40.0,20,9.600000000000023
6531,H,1605,32.5,59,9.300000000000011
6280,L,1432,54.4,51,9.5
4034,L,1772,27.1,233,8.699999999999989
1788,L,1364,45.9,63,9.800000000000011
4747,L,1427,45.6,25,8.0
9022,M,1536,34.6,4,10.800000000000011
1884,M,1472,46.7,116,9.600000000000023
5753,H,1804,25.0,43,9.5
9791,L,1483,43.2,92,10.899999999999977
8083,H,1422,46.2,134,11.399999999999977
7146,L,1413,44.5,152,9.5
8519,M,1681,27.1,194,11.300000000000011
9653,M,1488,46.3,198,11.0
7513,M,1636,34.4,2,11.300000000000011
8680,L,1456,54.2,179,11.199999999999989
6056,L,1475,42.0,147,10.100000000000023
4379,M,1385,45.8,217,7.7000000000000455
6634,M,1737,29.3,114,9.0
2009,L,1811,24.7,27,9.800000000000011
8155,L,1393,52.1,110,11.099999999999966
8948,M,1452,38.2,44,10.899999999999977
6105,M,1461,41.3,53,10.0
5799,L,1600,39.0,160,9.399999999999977
2709,L,2266,15.3,79,9.5
7558,M,1750,27.3,116,11.100000000000023
3107,L,1485,39.9,207,9.300000000000011
573,L,1351,49.0,181,12.099999999999966
6424,M,1537,37.5,6,9.699999999999989
8534,M,1465,41.1,30,10.799999999999955
5797,L,1399,55.1,156,9.400000000000034
8032,L,1550,32.4,5,11.300000000000011
6324,L,1351,46.9,165,9.400000000000034
3828,M,1469,41.6,124,8.5
1278,M,1408,46.5,76,11.199999999999989
4452,L,1549,40.9,170,7.800000000000011
9061,H,1453,45.8,105,11.100000000000023
8462,L,1446,43.3,46,11.199999999999989
9762,L,1703,26.1,5,11.099999999999966
9471,H,1439,47.1,149,10.799999999999955
9159,H,1487,46.2,150,11.0
5828,L,1624,40.9,0,9.800000000000011
4986,M,1789,23.5,215,9.199999999999989
3841,L,1610,33.1,161,8.600000000000023
3072,L,2174,16.9,112,9.0
6611,L,1543,34.0,55,8.899999999999977
7160,L,1511,41.7,186,9.899999999999977
3404,L,1337,52.7,106,9.199999999999989
7224,L,1374,51.6,137,9.800000000000011
7975,L,1528,38.4,85,11.100000000000023
2225,M,1645,31.9,155,9.300000000000011
8530,M,1522,47.4,20,10.899999999999977
1427,M,1622,34.6,8,11.0
3957,M,1500,40.2,30,9.099999999999966
3800,L,1506,34.0,49,8.699999999999989
8038,L,1603,34.1,17,11.100000000000023
4753,H,1502,39.5,38,8.0
5217,M,1316,51.8,197,9.0
874,L,1892,21.7,72,10.5
6507,H,1454,44.1,217,9.100000000000023
936,M,1641,36.6,21,10.5
123,L,1310,50.7,112,9.800000000000011
3348,L,1529,41.8,176,9.300000000000011
2962,L,1654,32.8,57,8.799999999999955
4177,M,1544,39.7,141,8.399999999999977
6754,L,1385,50.7,195,9.299999999999955
6874,L,1478,39.5,75,10.399999999999977
5396,L,1529,36.8,237,9.599999999999966
1613,M,1540,39.8,38,10.0
6851,M,1521,35.8,13,10.199999999999989
8033,L,1416,46.5,7,11.199999999999989
1419,L,1320,47.4,210,11.099999999999966
1756,L,1424,46.5,185,9.300000000000011
2026,L,1469,39.9,67,9.800000000000011
7765,M,1555,38.7,5,11.300000000000011
1773,L,1508,47.9,25,9.600000000000023
5732,L,1872,20.4,202,9.400000000000034
2233,L,1672,30.5,177,9.100000000000023
2912,M,1352,44.0,126,8.800000000000011
349,L,1617,31.7,39,10.699999999999989
1472,L,1421,53.6,122,11.100000000000023
7653,L,1346,51.1,147,11.099999999999966
7002,L,1564,38.2,199,10.0
1101,H,1695,30.0,33,10.699999999999989
8857,M,1327,63.7,21,11.199999999999989
5726,M,1557,34.1,185,9.5
886,L,1397,52.0,101,10.5
8969,L,1454,50.6,94,10.699999999999989
2995,L,1461,52.5,146,9.300000000000011
20,M,1632,32.5,55,10.400000000000034
4558,L,1686,26.3,9,7.900000000000034
4370,H,1735,27.2,192,7.899999999999977
7419,M,1427,39.7,196,11.199999999999989
4236,L,1438,41.4,66,8.600000000000023
3888,L,1448,50.5,53,8.800000000000011
1015,L,1445,41.8,20,11.0
1439,L,1482,39.1,45,11.099999999999966
5144,M,1525,42.0,2,9.199999999999989
7521,L,1529,35.5,21,11.400000000000034
903,L,1383,48.7,147,10.5
1476,M,1519,35.4,133,11.100000000000023
3578,M,1455,39.0,118,8.799999999999955
5902,L,1464,45.8,184,9.699999999999989
8603,L,1729,31.7,204,10.700000000000045
3265,H,1455,44.1,188,8.800000000000011
8836,H,1324,53.5,169,11.400000000000034
5708,L,1448,43.4,141,9.400000000000034
6435,M,1494,38.5,33,9.599999999999966
5763,L,1334,52.3,68,9.399999999999977
7891,L,1767,25.6,105,11.599999999999966
3050,L,1326,55.9,55,9.099999999999966
7615,L,1432,47.5,51,10.899999999999977
7966,L,1464,35.3,65,11.199999999999989
6504,M,1465,42.9,209,9.0
2209,H,1435,42.6,111,9.399999999999977
6936,L,1878,24.3,24,10.5
2999,L,1616,34.5,155,9.199999999999989
2947,M,1622,30.5,14,8.800000000000011
4235,H,1522,35.9,61,8.699999999999989
7228,L,1720,27.1,146,9.900000000000034
3258,L,1984,19.7,169,8.699999999999989
4155,M,1828,26.3,82,8.399999999999977
1205,L,1521,34.5,84,11.100000000000023
3932,M,1784,25.1,177,9.0
1081,L,1774,28.0,188,10.800000000000011
9900,L,1586,31.4,180,10.5
5913,M,1659,29.8,6,9.600000000000023
4675,L,1414,44.8,71,8.100000000000023
1251,L,1549,36.1,218,11.399999999999977
5308,L,1530,34.8,211,9.300000000000011
1890,H,1432,40.2,132,9.699999999999989
6385,H,1463,45.1,113,9.5
5158,H,1397,49.6,34,9.199999999999989
5930,L,1471,45.2,48,9.899999999999977
3626,M,1467,43.4,33,9.299999999999955
3983,L,1475,48.6,104,9.100000000000023
6163,L,1558,34.9,196,9.800000000000011
8156,L,1283,52.4,112,11.300000000000011
4924,M,1972,23.5,59,8.800000000000011
6829,L,1392,52.9,173,9.899999999999977
1650,H,1482,37.8,132,9.899999999999977
5879,L,1533,45.8,125,9.600000000000023
660,L,1449,49.1,174,11.5
9708,L,1699,32.9,87,11.100000000000023
9684,M,1338,56.4,29,11.0
441,L,1389,39.2,54,11.100000000000023
1639,L,1397,45.0,104,9.900000000000034
77,L,1461,47.9,206,10.099999999999966
6497,L,1815,27.0,190,9.199999999999989
4963,M,1456,51.2,160,8.699999999999989
5608,M,1745,25.5,98,9.300000000000011
5838,M,1834,25.4,22,9.800000000000011
6510,L,1564,36.8,7,9.0
6454,L,1807,24.2,77,9.5
2685,L,1460,37.4,25,9.599999999999966
9542,M,1754,31.3,114,11.300000000000011
6520,L,1417,46.9,35,9.0
742,L,1513,38.8,189,11.400000000000034
1233,L,1500,37.1,161,11.400000000000034
1618,L,1563,34.3,53,10.0
8128,M,1650,33.8,38,11.199999999999989
6718,M,1464,48.6,96,9.200000000000045
5107,L,1519,36.7,117,9.300000000000011
3377,M,1385,47.5,30,9.300000000000011
2104,M,1376,46.7,49,9.800000000000011
862,M,1951,23.3,38,10.799999999999955
4827,L,2268,15.8,20,8.400000000000034
1654,L,1386,57.3,147,9.800000000000011
7114,L,1561,32.7,67,9.5
3536,H,1672,29.9,13,9.100000000000023
317,L,1714,33.2,177,10.599999999999966
9372,L,1289,51.3,82,10.699999999999989
7694,L,1964,21.4,15,11.0
7279,H,1714,28.7,55,10.100000000000023
4176,L,1612,33.4,139,8.399999999999977
7731,L,1472,44.2,126,11.299999999999955
1485,M,1562,39.2,155,11.0
1651,M,1417,51.0,137,9.899999999999977
7908,L,1858,26.3,144,11.5
7213,M,1705,28.5,103,9.899999999999977
9808,L,1413,55.0,145,10.800000000000011
3241,L,1612,35.2,124,8.600000000000023
8981,L,1513,42.4,124,10.600000000000023
8450,L,1725,27.8,21,11.5
3162,L,1314,63.1,146,9.400000000000034
2189,L,1420,44.1,60,9.600000000000023
4995,M,1642,29.4,18,9.100000000000023
9736,L,1444,47.7,161,11.100000000000023
1861,L,1607,30.3,62,9.800000000000011
4116,H,1346,54.7,196,8.600000000000023
6761,L,1451,40.6,0,9.399999999999977
3248,M,1594,31.1,143,8.800000000000011
14,M,1742,30.0,37,10.599999999999966
6762,L,1400,50.8,2,9.399999999999977
5091,M,1570,40.7,74,9.300000000000011
2021,H,1560,33.3,53,9.699999999999989
1465,L,1412,46.3,107,11.199999999999989
9570,M,1948,20.0,185,11.199999999999989
8646,M,1492,35.5,88,11.0
9196,L,1532,37.6,47,11.100000000000023
7181,M,1628,30.3,27,10.0
2542,H,1553,32.6,90,9.699999999999989
3347,L,1761,24.3,174,9.399999999999977
3149,H,1448,39.7,107,9.400000000000034
6251,L,1520,37.7,193,9.399999999999977
3183,M,1443,50.3,196,9.199999999999989
9093,L,1568,34.4,194,10.800000000000011
9634,H,1421,41.2,149,11.0
8472,L,1332,46.4,76,11.199999999999989
21,H,1375,42.7,58,10.400000000000034
5509,L,1367,55.1,50,9.300000000000011
8091,L,1910,23.0,153,11.299999999999955
6934,L,1492,40.6,20,10.599999999999966
5725,L,1433,50.3,183,9.5
6721,L,1458,48.0,104,9.300000000000011
6748,M,1597,29.8,177,9.300000000000011
834,L,1616,28.0,175,10.799999999999955
9380,L,1419,48.5,108,10.699999999999989
7785,L,1403,60.1,58,11.199999999999989
3084,L,1712,28.5,141,9.199999999999989
3573,L,1451,50.7,108,8.800000000000011
4574,H,1436,43.5,47,8.199999999999989
288,L,1805,31.6,96,10.100000000000023
8820,H,1349,48.9,120,11.300000000000011
9844,L,1383,52.1,26,10.899999999999977
6171,H,1559,40.1,220,9.699999999999989
8685,L,1588,40.4,190,11.300000000000011
6906,M,1550,34.9,162,10.5
5338,M,1482,44.4,73,9.300000000000011
1498,L,1629,34.3,191,10.699999999999989
4692,L,1535,33.3,120,8.0
8163,L,1574,35.0,133,11.399999999999977
203,M,1636,35.7,107,10.100000000000023
9352,L,1645,30.4,33,10.5
5818,L,1542,35.1,204,9.699999999999989
4955,L,1702,29.1,141,8.900000000000034
7497,L,1464,44.5,179,11.600000000000023
8779,L,1454,45.0,19,11.199999999999989
6347,L,1275,60.7,15,9.5
6745,M,1298,58.1,168,9.300000000000011
4846,M,1583,33.3,72,8.5
3005,M,1466,53.2,172,9.399999999999977
5874,M,1396,43.5,112,9.600000000000023
3078,L,1841,23.0,125,9.199999999999989
5953,L,1563,33.8,104,10.100000000000023
2004,M,1564,37.5,15,9.699999999999989
4443,L,1563,34.8,150,7.699999999999989
3664,M,1442,41.7,127,9.399999999999977
2974,M,1510,46.0,87,8.699999999999989
9755,M,1552,34.0,205,11.199999999999989
6589,L,1457,40.4,213,9.099999999999966
8364,L,1582,45.0,11,10.899999999999977
7097,L,1489,47.8,21,9.599999999999966
518,M,1391,58.2,34,11.899999999999977
9916,M,1662,28.3,15,10.199999999999989
4473,L,1501,48.7,4,7.900000000000034
6653,H,1580,35.7,161,8.899999999999977
9082,L,1527,35.1,165,10.699999999999989
850,H,1586,35.5,0,11.0
2769,L,1675,30.2,11,9.5
5650,M,1414,51.6,205,9.399999999999977
76,L,1379,46.7,204,10.099999999999966
1383,L,1653,30.3,119,11.300000000000011
8062,M,1465,41.4,78,11.400000000000034
1055,H,1627,30.5,117,11.0
1844,L,1496,39.2,12,9.5
7423,L,1351,44.1,206,11.199999999999989
2727,M,1423,42.9,124,9.599999999999966
551,L,1698,29.4,119,11.800000000000011
9312,L,1540,43.2,141,11.0
7919,L,1505,41.3,173,11.300000000000011
6613,L,1222,70.0,62,9.0
9790,L,1715,28.4,90,11.0
354,H,1674,30.0,54,10.800000000000011
876,M,1444,45.5,76,10.5
7227,L,1399,51.3,144,9.900000000000034
6975,L,1318,48.2,128,10.300000000000011
9182,L,1521,36.1,15,11.200000000000045
1706,M,1608,32.6,57,9.699999999999989
3454,L,1425,54.4,7,8.899999999999977
8955,L,1447,49.0,61,10.699999999999989
1106,M,1734,27.0,50,10.899999999999977
6132,H,1640,37.6,118,10.0
8235,L,1534,39.7,83,11.400000000000034
5033,M,1694,31.4,116,9.100000000000023
3381,L,1590,36.3,43,9.300000000000011
3283,L,1515,40.9,21,8.699999999999989
55,L,1691,30.1,154,10.300000000000011
158,H,1478,43.5,206,9.800000000000011
1379,H,1455,44.9,107,11.399999999999977
6926,M,1266,55.5,210,10.5
2120,M,1858,24.7,101,9.599999999999966
9397,L,1498,47.3,160,10.5
2869,L,1418,46.6,12,8.899999999999977
893,L,1343,54.4,119,10.400000000000034
2783,M,1491,41.8,41,9.400000000000034
3378,H,1591,29.6,33,9.300000000000011
7220,M,1556,37.7,124,9.899999999999977
2465,M,1534,42.9,121,9.600000000000023
5749,M,1576,34.0,28,9.5
1178,M,1604,39.4,9,11.100000000000023
2752,L,1417,50.1,187,9.400000000000034
9117,H,1659,32.1,49,11.099999999999966
35,M,1559,34.7,95,10.300000000000011
4066,M,1511,37.6,70,8.800000000000011
6935,L,1536,40.9,22,10.599999999999966
2700,L,1363,60.9,57,9.5
6244,L,2204,16.6,175,9.399999999999977
1370,M,1481,41.5,83,11.600000000000023
6715,L,1440,53.8,90,9.300000000000011
8233,L,1326,49.7,78,11.5
5768,M,1415,46.5,82,9.599999999999966
1126,M,1375,51.4,108,11.100000000000023
3551,M,1432,41.5,51,9.100000000000023
895,L,1426,48.6,124,10.599999999999966
5082,M,1494,39.0,49,9.199999999999989
6188,L,1437,56.0,33,10.0
4200,M,1638,32.0,198,8.600000000000023
4175,L,1499,37.8,137,8.399999999999977
9722,L,1490,40.6,124,11.0
5349,L,1623,34.6,102,9.300000000000011
7876,L,1898,24.0,60,11.600000000000023
7190,L,1486,46.3,48,10.0
4990,L,1499,37.4,7,9.300000000000011
6198,L,1493,45.8,57,9.900000000000034
8238,L,1796,26.0,90,11.5
1754,L,1470,51.3,180,9.300000000000011
2330,L,1484,40.5,213,9.399999999999977
6265,L,1541,39.1,17,9.5
7602,L,1351,62.0,18,10.800000000000011
5247,L,1465,41.0,56,9.5
3965,M,1668,33.2,52,9.300000000000011
6662,M,1501,39.8,187,9.099999999999966
9382,M,1480,42.4,112,10.600000000000023
9142,L,1597,36.4,112,11.0
3609,M,1954,21.6,198,9.100000000000023
7175,L,1530,48.5,15,10.0
3007,L,1488,35.7,177,9.300000000000011
4638,M,1847,24.7,212,8.199999999999989
8222,M,1428,43.0,53,11.399999999999977
3434,M,1924,23.6,181,9.0
4501,L,1638,36.2,84,7.7999999999999545
3826,H,1413,48.9,114,8.5
7994,L,1595,31.9,134,11.199999999999989
1699,L,1481,38.0,40,9.700000000000045
2034,H,1359,47.6,85,9.699999999999989
2636,H,1462,51.0,119,9.700000000000045
2460,L,1297,54.2,110,9.600000000000023
1870,M,1630,32.7,83,9.800000000000011
9114,L,1744,28.5,42,11.0
1414,M,1528,36.7,197,11.100000000000023
5384,L,1504,40.3,204,9.5
2830,L,1612,36.0,158,9.0
4570,L,1636,35.0,38,8.099999999999966
3669,L,1510,38.7,141,9.399999999999977
4268,L,1520,42.8,148,8.399999999999977
1826,M,1784,27.8,163,9.5
9112,L,1351,51.0,37,11.0
3414,L,1560,36.3,129,9.0
7698,L,1400,45.1,29,10.899999999999977
6059,M,1636,35.3,153,10.0
6165,H,1656,30.7,200,9.800000000000011
5087,L,1541,45.9,64,9.0
4563,L,1398,57.7,19,8.0
5597,M,1538,36.7,74,9.300000000000011
4225,L,1698,28.1,39,8.699999999999989
3221,M,1525,36.5,71,8.900000000000034
2329,L,1579,36.3,211,9.399999999999977
2694,M,1622,36.1,43,9.5
1949,L,1410,45.8,71,10.0
1376,M,1528,37.1,99,11.5
9462,M,1414,46.4,128,10.800000000000011
7783,M,1518,36.4,53,11.200000000000045
4964,L,1789,24.4,163,8.800000000000011
1697,L,1550,39.0,35,9.700000000000045
5720,L,1398,43.3,171,9.699999999999989
3171,M,1685,32.3,167,9.300000000000011
667,L,1470,43.5,191,11.5
4997,M,1400,43.2,23,9.199999999999989
3575,L,1406,46.0,112,8.900000000000034
750,L,1978,22.3,208,11.399999999999977
6900,L,1671,33.5,148,10.700000000000045
8904,M,1382,49.9,151,11.300000000000011
489,L,1584,42.8,186,11.800000000000011
9457,L,1630,33.3,116,10.800000000000011
3709,L,1549,44.6,31,9.299999999999955
5676,M,1453,42.5,56,9.399999999999977
7983,L,1488,42.6,107,11.300000000000011
1487,M,1524,34.6,161,11.0
6323,M,1483,40.2,162,9.400000000000034
5632,L,1515,36.8,162,9.399999999999977
7677,L,1448,49.1,206,11.099999999999966
1204,H,1410,47.6,79,11.100000000000023
4273,L,1577,36.9,158,8.300000000000011
8537,M,1426,45.4,38,10.899999999999977
8477,L,1585,32.2,89,11.100000000000023
9685,H,1376,51.0,32,11.0
8600,L,1460,40.3,195,10.799999999999955
409,M,1434,44.4,193,11.200000000000045
7341,L,1386,46.6,2,10.600000000000023
2146,L,1550,45.8,170,9.5
5486,L,1344,51.0,206,9.5
9350,M,1599,36.2,28,10.5
6104,L,1407,45.1,51,10.0
4795,L,1699,27.9,160,9.0
9232,L,1539,36.5,134,10.900000000000034
776,L,1453,46.0,33,11.100000000000023
5378,L,2030,19.1,192,9.5
9038,L,1896,24.4,47,10.899999999999977
9473,M,1375,48.3,157,10.699999999999989
3466,M,1383,45.7,44,8.899999999999977
2197,M,1551,35.4,82,9.199999999999989
4411,L,1586,32.2,64,7.699999999999989
9263,M,1404,47.0,15,10.800000000000011
5200,L,1503,40.0,154,9.0
7229,H,1368,47.4,148,9.899999999999977
9229,M,1572,37.5,126,11.0
9667,M,1838,24.0,235,11.199999999999989
1979,L,1442,43.6,148,9.699999999999989
8893,L,1475,43.0,119,11.199999999999989
7613,M,1743,27.6,46,10.899999999999977
8239,L,1519,45.3,92,11.299999999999955
8166,L,1552,33.2,139,11.399999999999977
1781,L,1595,32.3,46,9.699999999999989
5343,M,1375,45.7,89,9.300000000000011
8361,L,1540,35.8,5,11.0
9446,M,1446,45.8,80,10.800000000000011
267,H,1440,43.7,37,10.100000000000023
9734,M,1442,42.9,153,11.200000000000045
4490,L,1487,40.2,48,7.899999999999977
228,L,1539,36.1,168,10.199999999999989
8531,M,1615,31.8,23,10.800000000000011
594,L,1312,50.7,0,12.100000000000023
7794,L,1434,40.8,80,11.399999999999977
2139,L,1734,30.6,154,9.699999999999989
8649,M,1478,46.2,95,11.0
24,L,1758,25.7,68,10.399999999999977
4341,M,1533,40.9,106,8.199999999999989
2149,L,1583,34.1,176,9.5
1490,M,1723,26.6,168,10.800000000000011
4317,L,1639,33.4,47,8.600000000000023
912,M,1490,42.7,171,10.5
4818,L,1674,30.8,0,8.600000000000023
4499,H,1614,36.0,74,7.7999999999999545
5151,L,1590,29.8,17,9.199999999999989
1272,H,1490,40.5,53,11.399999999999977
4089,L,1477,42.4,128,8.600000000000023
338,L,1742,27.7,13,10.699999999999989
5770,L,1348,51.0,87,9.600000000000023
9928,L,1522,36.9,53,10.100000000000023
1102,H,1607,33.6,38,10.800000000000011
9116,M,1444,48.2,46,11.0
3718,H,1443,44.1,51,9.099999999999966
7204,M,1434,48.0,82,9.800000000000011
9191,M,1439,38.5,34,11.0
5540,H,1482,39.0,127,9.399999999999977
8076,L,1366,43.0,117,11.600000000000023
7192,L,1629,34.1,52,10.0
9249,M,1488,40.6,176,10.800000000000011
6968,M,1365,51.7,111,10.399999999999977
468,L,2182,16.5,127,11.300000000000011
8278,H,1294,55.8,202,11.699999999999989
4765,M,1402,48.6,76,8.300000000000011
5080,M,1411,54.8,44,9.199999999999989
1203,M,1355,51.4,76,11.100000000000023
2423,L,1443,53.4,21,9.399999999999977
2121,H,1908,21.3,104,9.600000000000023
6869,L,1363,46.3,62,10.199999999999989
7963,L,1372,47.0,59,11.199999999999989
8507,L,1710,27.3,163,11.200000000000045
4731,L,1508,35.5,217,8.399999999999977
3446,M,1599,36.1,208,9.0
8751,L,1764,30.8,148,11.199999999999989
7452,L,1508,43.1,57,11.5
7357,L,1333,51.2,40,10.599999999999966
5206,L,1468,43.3,168,9.0
7617,M,1468,40.4,55,10.799999999999955
3411,L,1451,39.7,123,9.100000000000023
6966,L,1312,52.1,107,10.300000000000011
383,L,1335,48.0,131,11.0
8967,L,1636,30.3,90,10.699999999999989
8718,L,1474,42.3,64,11.599999999999966
7598,L,2074,18.9,9,10.5
5172,M,1329,54.5,75,9.199999999999989
1298,L,1428,42.4,132,11.099999999999966
8692,L,1555,36.2,0,11.399999999999977
7375,L,1379,50.4,85,10.5
3961,L,1390,48.1,40,9.199999999999989
346,L,1585,32.9,32,10.800000000000011
264,M,1587,32.3,30,10.100000000000023
7958,H,2140,16.5,43,11.0
276,L,1401,54.7,65,10.0
9679,M,1711,28.1,17,11.099999999999966
1194,L,1347,50.8,49,11.099999999999966
608,M,1565,33.9,40,11.899999999999977
8556,L,1596,37.2,87,10.800000000000011
7179,L,1600,31.5,23,10.0
1137,L,1557,38.1,135,10.900000000000034
6151,L,1711,29.1,170,10.0
878,M,1584,33.6,81,10.599999999999966
5281,L,1480,41.4,135,9.299999999999955
5034,L,1564,50.9,119,9.100000000000023
8194,L,1873,22.3,211,11.300000000000011
2776,L,1560,47.7,26,9.299999999999955
253,L,1620,35.8,5,10.199999999999989
302,L,1740,27.1,136,10.699999999999989
9836,L,1545,36.9,3,10.900000000000034
2125,L,1430,39.1,117,9.699999999999989
6044,M,1468,41.8,112,10.199999999999989
607,L,1461,50.5,38,11.900000000000034
1134,M,1418,47.9,127,11.099999999999966
3395,L,1405,42.3,83,9.100000000000023
9268,L,1362,57.3,28,10.600000000000023
9244,L,1454,49.0,166,10.5
2507,M,1503,34.7,6,9.900000000000034
3419,H,1555,40.4,139,9.0
8669,L,1502,45.9,150,11.300000000000011
6501,M,1416,46.6,201,9.100000000000023
7344,L,1468,48.0,9,10.599999999999966
463,L,1433,43.4,116,11.300000000000011
3922,L,1494,41.4,149,8.800000000000011
821,L,1516,37.4,146,10.900000000000034
6872,L,1349,47.0,71,10.300000000000011
6519,H,1212,67.9,30,9.0
4287,M,1434,47.9,189,8.199999999999989
7162,L,1440,42.9,191,10.0
8368,L,1390,49.9,21,10.900000000000034
8454,L,1564,37.1,30,11.299999999999955
6216,L,1521,41.0,99,9.699999999999989
3444,L,1535,39.0,204,9.0
9538,M,1457,42.1,104,11.300000000000011
8645,M,1443,38.2,85,10.899999999999977
2936,M,1680,28.2,189,8.899999999999977
7910,L,1590,38.5,148,11.5
5678,L,1281,51.7,61,9.5
7425,M,1575,29.8,210,11.299999999999955
6315,M,1793,25.0,142,9.399999999999977
7455,L,1446,47.3,66,11.400000000000034
9402,M,1720,25.6,174,10.5
470,M,1586,32.7,131,11.5
1919,M,1496,40.0,0,9.799999999999955
1275,H,1530,40.2,65,11.399999999999977
651,L,1611,33.1,155,11.599999999999966
6856,M,1654,30.7,28,10.199999999999989
5982,M,1347,46.5,183,10.0
4319,L,1541,42.2,52,8.600000000000023
2207,L,1436,52.0,107,9.300000000000011
6703,M,1664,32.0,58,9.199999999999989
5098,L,1457,49.4,96,9.199999999999989
150,L,1473,39.9,184,9.900000000000034
2826,L,1470,33.5,148,9.099999999999966
2469,M,1524,40.4,131,9.700000000000045
4076,L,1583,38.9,94,8.600000000000023
4429,L,1906,21.2,110,7.7000000000000455
3652,L,1444,44.9,97,9.399999999999977
6908,L,1449,40.2,168,10.400000000000034
8492,L,1579,38.6,126,11.0
4523,M,1918,21.6,131,8.0
5817,L,1582,35.6,202,9.699999999999989
4560,L,1433,43.7,13,8.0
1078,L,1547,36.5,179,10.800000000000011
7298,L,1500,39.8,107,10.399999999999977
9952,L,1355,59.4,115,9.600000000000023
9169,H,1385,44.4,181,11.199999999999989
1847,H,1514,38.6,19,9.600000000000023
4133,M,1409,52.5,26,8.5
2553,H,1552,40.7,120,9.800000000000011
7361,L,1585,35.2,50,10.600000000000023
7102,L,1850,22.8,33,9.399999999999977
2960,M,1589,35.0,52,8.699999999999989
4897,M,1642,32.3,206,8.699999999999989
1481,M,2056,18.7,144,11.100000000000023
7720,H,1535,33.3,92,11.099999999999966
259,L,1482,37.9,17,10.099999999999966
6485,H,1913,22.5,157,9.199999999999989
7926,M,1697,28.2,191,11.199999999999989
9816,M,1576,38.8,167,10.700000000000045
